"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Rpt Dist No","Part 1-2","Crm Cd","Crm Cd Desc","Mocodes","Vict Age","Vict Sex","Vict Descent","Premis Cd","Premis Desc","Weapon Used Cd","Weapon Desc","Status","Status Desc","Crm Cd 1","Crm Cd 2","Crm Cd 3","Crm Cd 4","LOCATION","Cross Street","LAT","LON"
"241200612","2024 May 19 12:00:00 AM","2024 May 19 12:00:00 AM","0305","12","77th Street","1245","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0914 0329 1300","24","F","H","122","VEHICLE, PASSENGER/TRUCK",,,"AO","Adult Other","740",,,,"1400 W  GAGE                         AV",,"33.9824","-118.3003"
"241211479","2024 May 08 12:00:00 AM","2024 May 05 12:00:00 AM","0845","12","77th Street","1211","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","1300 1302 1822 0344 0346 0385 0329","55","M","O","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","420",,,,"3500 W  52ND                         ST",,"33.9949","-118.3333"
"242109044","2024 May 12 12:00:00 AM","2024 May 12 12:00:00 AM","2200","21","Topanga","2146","2","624","BATTERY - SIMPLE ASSAULT","0416 0319 0361 0603","28","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","624",,,,"6900    OWENSMOUTH                   AV",,"34.1956","-118.6015"
"241908525","2024 May 03 12:00:00 AM","2024 May 02 12:00:00 AM","1930","19","Mission","1972","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"NOBLE","NORDHOFF","34.2355","-118.461"
"240407758","2024 May 22 12:00:00 AM","2024 May 21 12:00:00 AM","1500","04","Hollenbeck","0424","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329","30","M","B","103","ALLEY",,,"IC","Invest Cont","740",,,,"MISSION                      RD","SOTO                         ST","34.0771","-118.1943"
"240111923","2024 May 27 12:00:00 AM","2024 May 26 12:00:00 AM","2215","01","Central","0192","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300","38","M","Z","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"200 W  PICO                         BL",,"34.0377","-118.2622"
"240111607","2024 May 19 12:00:00 AM","2024 May 19 12:00:00 AM","1550","01","Central","0161","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1501","0","X","X","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"700 S  FIGUEROA                     ST",,"34.0483","-118.2631"
"241809723","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","1450","18","Southeast","1801","2","624","BATTERY - SIMPLE ASSAULT","0416 0342 0371 0913 2024 1259","15","M","H","109","PARK/PLAYGROUND","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"88TH                         ST","HOOVER","33.9579","-118.287"
"241510561","2024 May 18 12:00:00 AM","2024 May 18 12:00:00 AM","2245","15","N Hollywood","1549","2","888","TRESPASSING","0910 2052 1822 2004","0","X","X","913","MTA - RED LINE - NORTH HOLLYWOOD",,,"AA","Adult Arrest","888",,,,"5300    LANKERSHIM                   BL",,"34.172","-118.3789"
"241608524","2024 May 24 12:00:00 AM","2024 May 23 12:00:00 AM","1725","16","Foothill","1681","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","X","X","405","CLOTHING STORE",,,"AO","Adult Other","442",,,,"8300    LAUREL CANYON                BL",,"34.2217","-118.3965"
"241809827","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","0600","18","Southeast","1829","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 0329 1609","43","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","740",,,,"10000    LAUREL                       ST",,"33.9465","-118.231"
"241510648","2024 May 21 12:00:00 AM","2024 May 20 12:00:00 AM","2200","15","N Hollywood","1557","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0400 1300 0329 1307 1609","30","F","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","740",,,,"4900    WILLOW CREST                 AV",,"34.1595","-118.3626"
"241212101","2024 May 29 12:00:00 AM","2024 May 19 12:00:00 AM","0300","12","77th Street","1211","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"2200 W  57TH                         ST",,"33.9909","-118.3171"
"240111348","2024 May 12 12:00:00 AM","2024 May 12 12:00:00 AM","1240","01","Central","0133","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329 1300","54","F","B","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","745",,,,"200 S  BROADWAY",,"34.0524","-118.2467"
"240808420","2024 May 08 12:00:00 AM","2024 May 06 12:00:00 AM","1445","08","West LA","0881","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344","87","F","W","203","OTHER BUSINESS",,,"IC","Invest Cont","440",,,,"11700 W  OLYMPIC                      BL",,"34.0342","-118.4478"
"240709135","2024 May 29 12:00:00 AM","2024 May 28 12:00:00 AM","1638","07","Wilshire","0782","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329","23","F","B","108","PARKING LOT",,,"IC","Invest Cont","740",,,,"6000    CADILLAC                     AV",,"34.0374","-118.3742"
"240808419","2024 May 12 12:00:00 AM","2024 May 11 12:00:00 AM","2130","08","West LA","0806","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344 0942 0352 1822 2032 1217","16","M","H","116","OTHER/OUTSIDE",,,"IC","Invest Cont","341",,,,"1000    STRADELLA                    RD",,"34.0887","-118.4527"
"241211286","2024 May 04 12:00:00 AM","2024 May 02 12:00:00 AM","0630","12","77th Street","1245","2","354","THEFT OF IDENTITY","0100 0922","51","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"6400    RAYMOND                      AV",,"33.9814","-118.2981"
"241908671","2024 May 08 12:00:00 AM","2024 May 07 12:00:00 AM","1900","19","Mission","1964","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"9300    KESTER                       AV",,"34.2391","-118.4562"
"241409830","2024 May 24 12:00:00 AM","2024 May 24 12:00:00 AM","0400","14","Pacific","1494","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 0344","36","M","H","212","TRANSPORTATION FACILITY (AIRPORT)","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","740",,,,"500    WORLD                        WY",,"33.9427","-118.4049"
"240111215","2024 May 08 12:00:00 AM","2024 May 08 12:00:00 AM","1530","01","Central","0119","2","888","TRESPASSING","0910 2004","0","X","X","834","LA UNION STATION (NOT LINE SPECIFIC)",,,"IC","Invest Cont","888",,,,"800 N  ALAMEDA                      ST",,"34.0561","-118.2375"
"242008903","2024 May 10 12:00:00 AM","2024 May 02 12:00:00 AM","2141","20","Olympic","2026","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","1822 1906","32","F","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","956",,,,"300 S  CATALINA                     ST",,"34.0691","-118.2954"
"240310435","2024 May 11 12:00:00 AM","2024 May 11 12:00:00 AM","2015","03","Southwest","0328","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 0913 1251 1810 1815","19","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","440",,,,"3300 S  FIGUEROA                     ST",,"34.0268","-118.2808"
"241908843","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","1400","19","Mission","1915","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","1202 0344","72","F","H","402","MARKET",,,"IC","Invest Cont","341",,,,"12600    GLENOAKS                     BL",,"34.3021","-118.4467"
"241409971","2024 May 30 12:00:00 AM","2024 May 29 12:00:00 AM","1600","14","Pacific","1441","1","510","VEHICLE - STOLEN",,"0",,,"710","OTHER PREMISE",,,"IC","Invest Cont","510",,,,"2300    OCEAN FRONT                  WK",,"33.9832","-118.4705"
"241510139","2024 May 07 12:00:00 AM","2024 May 07 12:00:00 AM","2115","15","N Hollywood","1522","1","330","BURGLARY FROM VEHICLE","1822 0344 1307 1609","55","M","O","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"13000    VICTORY                      BL",,"34.1936","-118.4166"
"241709135","2024 May 05 12:00:00 AM","2024 May 02 12:00:00 AM","2100","17","Devonshire","1713","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0344 1606","23","M","W","101","STREET",,,"IC","Invest Cont","420",,,,"VIKING                       AV","DUKAS                        ST","34.2775","-118.545"
"241211861","2024 May 21 12:00:00 AM","2024 May 20 12:00:00 AM","2130","12","77th Street","1267","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1300 0329 1822","31","M","H","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"8400 S  VERMONT                      AV",,"33.9624","-118.2915"
"241900696","2024 May 11 12:00:00 AM","2024 May 11 12:00:00 AM","0030","19","Mission","1964","2","753","DISCHARGE FIREARMS/SHOTS FIRED","1402 1100 1407 1822","0","X","X","101","STREET","109","SEMI-AUTOMATIC PISTOL","IC","Invest Cont","753","998",,,"14600    GLEDHILL                     ST",,"34.2413","-118.4502"
"241510729","2024 May 24 12:00:00 AM","2024 May 24 12:00:00 AM","1611","15","N Hollywood","1591","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0344 1822 0345","0","M","O","202","LIQUOR STORE",,,"IC","Invest Cont","442",,,,"12100    VENTURA                      BL",,"34.1436","-118.3953"
"240407426","2024 May 07 12:00:00 AM","2024 May 06 12:00:00 AM","2200","04","Hollenbeck","0488","1","330","BURGLARY FROM VEHICLE","0344 1302 1300","18","F","H","101","STREET",,,"IC","Invest Cont","330",,,,"1100    EUCLID                       AV",,"34.0266","-118.2099"
"240508810","2024 May 07 12:00:00 AM","2024 May 05 12:00:00 AM","1135","05","Harbor","0525","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","1906","61","F","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","956",,,,"700 W  E                            ST",,"33.7752","-118.2699"
"241008573","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","0200","10","West Valley","1008","1","320","BURGLARY, ATTEMPTED","1822 1609 1607 1420","0","M","W","403","DRUG STORE",,,"IC","Invest Cont","320",,,,"16600    ROSCOE                       BL",,"34.2207","-118.4942"
"240209623","2024 May 08 12:00:00 AM","2024 May 07 12:00:00 AM","0030","02","Rampart","0212","1","330","BURGLARY FROM VEHICLE","0344 1300 1609 1307 1822 0329","38","M","W","123","PARKING UNDERGROUND/BUILDING",,,"IC","Invest Cont","330",,,,"500 N  VIRGIL                       AV",,"34.0797","-118.2868"
"240508666","2024 May 03 12:00:00 AM","2024 May 03 12:00:00 AM","0630","05","Harbor","0583","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","0913 1206 2000 1814 0411","38","M","H","501","SINGLE FAMILY DWELLING","205","KITCHEN KNIFE","IC","Invest Cont","236",,,,"1200 W  23RD                         ST",,"33.7234","-118.3035"
"242008995","2024 May 13 12:00:00 AM","2024 May 10 12:00:00 AM","1200","20","Olympic","2023","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1822 0344 0394","41","M","O","119","PORCH, RESIDENTIAL",,,"IC","Invest Cont","440",,,,"400 S  NORMANDIE                    AV",,"34.0672","-118.3047"
"240808424","2024 May 16 12:00:00 AM","2024 May 11 12:00:00 AM","1612","08","West LA","0858","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344 1822 0394","54","M","W","119","PORCH, RESIDENTIAL",,,"IC","Invest Cont","341",,,,"1400 S  CREST                        DR",,"34.0553","-118.3874"
"240407666","2024 May 19 12:00:00 AM","2024 May 19 12:00:00 AM","0150","04","Hollenbeck","0437","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"4300    HATFIELD                     PL",,"34.0666","-118.1927"
"241709966","2024 May 29 12:00:00 AM","2024 May 11 12:00:00 AM","1000","17","Devonshire","1735","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"17500    TRIBUNE                      ST",,"34.2673","-118.5154"
"240310281","2024 May 07 12:00:00 AM","2024 May 06 12:00:00 AM","2330","03","Southwest","0356","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1307","24","F","B","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"1400 W  37TH                         ST",,"34.021","-118.3002"
"241410003","2024 May 31 12:00:00 AM","2024 May 30 12:00:00 AM","1900","14","Pacific","1467","1","522","VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,"0",,,"710","OTHER PREMISE",,,"IC","Invest Cont","522",,,,"5900 W  CENTER                       DR",,"33.9752","-118.3874"
"240708658","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","1700","07","Wilshire","0724","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344","28","F","H","727","SHOPPING MALL (COMMON AREA)",,,"IC","Invest Cont","341",,,,"100    THE GROVE                    DR",,"34.0736","-118.3563"
"240112102","2024 May 30 12:00:00 AM","2024 May 30 12:00:00 AM","1100","01","Central","0152","2","888","TRESPASSING","0910","0","X","X","835","7TH AND METRO CENTER (NOT LINE SPECIFIC)",,,"IC","Invest Cont","888",,,,"600 S  FIGUEROA                     ST",,"34.0508","-118.2586"
"240407628","2024 May 16 12:00:00 AM","2024 May 16 12:00:00 AM","1900","04","Hollenbeck","0468","2","624","BATTERY - SIMPLE ASSAULT","0400 0444 0913 0561 1202 2002","65","M","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"3000    GLEASON                      AV",,"34.039","-118.2013"
"240708754","2024 May 11 12:00:00 AM","2024 May 10 12:00:00 AM","2215","07","Wilshire","0725","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"100 S  MARTEL                       AV",,"34.0736","-118.3511"
"240407558","2024 May 14 12:00:00 AM","2024 May 13 12:00:00 AM","1720","04","Hollenbeck","0454","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"CLARENCE                     ST","4TH                          ST","34.0453","-118.2197"
"241709026","2024 May 01 12:00:00 AM","2024 May 01 12:00:00 AM","1545","17","Devonshire","1764","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344 0325","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","341",,,,"19500    NORDHOFF                     ST",,"34.2355","-118.5574"
"241309417","2024 May 16 12:00:00 AM","2024 May 16 12:00:00 AM","0200","13","Newton","1324","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1200 E  25TH                         ST",,"34.0203","-118.2506"
"241510176","2024 May 08 12:00:00 AM","2024 May 07 12:00:00 AM","1123","15","N Hollywood","1591","2","903","CONTEMPT OF COURT","2038 2000","41","M","W","501","SINGLE FAMILY DWELLING",,,"AA","Adult Arrest","903",,,,"12200    LAUREL TERRACE               DR",,"34.1397","-118.3984"
"241107944","2024 May 07 12:00:00 AM","2024 May 04 12:00:00 AM","0815","11","Northeast","1134","2","354","THEFT OF IDENTITY","0100 0929 0930","39","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"2300 W  AVENUE 31",,"34.1058","-118.2353"
"240908775","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","1930","09","Van Nuys","0926","2","624","BATTERY - SIMPLE ASSAULT","1202 0416 1242 0602","73","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","624",,,,"14200    VANOWEN                      ST",,"34.1939","-118.4422"
"240509227","2024 May 30 12:00:00 AM","2024 May 28 12:00:00 AM","1800","05","Harbor","0529","1","510","VEHICLE - STOLEN",,"0",,,"108","PARKING LOT",,,"IC","Invest Cont","510",,,,"600    PIONEER                      AV",,"33.7782","-118.248"
"240508856","2024 May 10 12:00:00 AM","2024 May 05 12:00:00 AM","1800","05","Harbor","0551","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"300 S  WEYMOUTH                     AV",,"33.7421","-118.3102"
"240909231","2024 May 20 12:00:00 AM","2024 May 19 12:00:00 AM","1900","09","Van Nuys","0955","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"AA","Adult Arrest","510",,,,"14300    MAGNOLIA                     BL",,"34.1668","-118.4445"
"240508693","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","0935","05","Harbor","0557","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0913 0603 0416 0447 1202","66","F","B","501","SINGLE FAMILY DWELLING","500","UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest","230",,,,"700 W  5TH                          ST",,"33.7397","-118.2923"
"240310895","2024 May 31 12:00:00 AM","2024 May 28 12:00:00 AM","1730","03","Southwest","0356","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 1822 0394","23","M","C","101","STREET",,,"IC","Invest Cont","440",,,,"1500 W  35TH                         PL",,"34.0237","-118.3032"
"241810108","2024 May 17 12:00:00 AM","2024 May 16 12:00:00 AM","0830","18","Southeast","1805","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"AVALON                       BL","89TH                         ST","33.9556","-118.2651"
"241908708","2024 May 07 12:00:00 AM","2024 May 07 12:00:00 AM","1132","19","Mission","1962","2","940","EXTORTION","1822 0337 1912 0334 0216 0209 0213","15","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","511","VERBAL THREAT","IC","Invest Cont","940",,,,"9200 N  SEPULVEDA                    BL",,"34.2369","-118.4675"
"241908588","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","2350","19","Mission","1967","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0913 0444 1814","28","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","626",,,,"13900    GARBER                       ST",,"34.2445","-118.4356"
"241211989","2024 May 25 12:00:00 AM","2024 May 24 12:00:00 AM","2130","12","77th Street","1242","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"7TH","64TH","33.9818","-118.3245"
"241409701","2024 May 20 12:00:00 AM","2024 May 20 12:00:00 AM","1039","14","Pacific","1469","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344","41","M","H","404","DEPARTMENT STORE",,,"AA","Adult Arrest","331",,,,"6900    LA TIJERA                    BL",,"33.9761","-118.3732"
"242008703","2024 May 02 12:00:00 AM","2024 May 01 12:00:00 AM","0001","20","Olympic","2033","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 0385 1602 1822","39","M","W","101","STREET",,,"IC","Invest Cont","331",,,,"800 S  SERRANO                      AV",,"34.0577","-118.3066"
"240209936","2024 May 16 12:00:00 AM","2024 May 16 12:00:00 AM","2045","02","Rampart","0281","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 0104 1822","0","X","X","405","CLOTHING STORE",,,"IC","Invest Cont","442",,,,"2000 W  PICO                         BL",,"34.0491","-118.2823"
"241008801","2024 May 13 12:00:00 AM","2024 May 13 12:00:00 AM","0133","10","West Valley","1065","1","310","BURGLARY","1822 0202 0344 0358 0209 1601 0329","0","M","O","719","MEDICAL/DENTAL OFFICES",,,"IC","Invest Cont","310",,,,"17800    VENTURA                      BL",,"34.1675","-118.5226"
"240111073","2024 May 04 12:00:00 AM","2024 May 03 12:00:00 AM","0230","01","Central","0182","1","330","BURGLARY FROM VEHICLE","0344 1307","39","M","H","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"1200 S  FIGUEROA                     ST",,"34.0419","-118.2669"
"240112045","2024 May 29 12:00:00 AM","2024 May 28 12:00:00 AM","1500","01","Central","0161","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0344","20","F","H","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"700 S  FIGUEROA                     ST",,"34.0483","-118.2631"
"241409610","2024 May 18 12:00:00 AM","2024 May 17 12:00:00 AM","1730","14","Pacific","1497","1","510","VEHICLE - STOLEN",,"0",,,"707","GARAGE/CARPORT",,,"IC","Invest Cont","510",,,,"5400 W  CENTURY                      BL",,"33.9453","-118.3747"
"240808454","2024 May 18 12:00:00 AM","2024 May 18 12:00:00 AM","0330","08","West LA","0837","2","354","THEFT OF IDENTITY","0930 1822","23","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"500    LANDFAIR                     AV",,"34.0686","-118.4511"
"242109336","2024 May 24 12:00:00 AM","2024 May 23 12:00:00 AM","1240","21","Topanga","2143","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 2028","50","M","W","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"6600    FALLBROOK                    AV",,"34.1883","-118.6274"
"240111478","2024 May 15 12:00:00 AM","2024 May 15 12:00:00 AM","1641","01","Central","0161","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 0344","0","X","X","405","CLOTHING STORE",,,"IC","Invest Cont","442",,,,"700 S  FIGUEROA                     ST",,"34.0483","-118.2631"
"241607921","2024 May 04 12:00:00 AM","2024 May 02 12:00:00 AM","1925","16","Foothill","1651","1","210","ROBBERY","0325 0945 0444","0","X","X","404","DEPARTMENT STORE","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","210",,,,"9700    LAUREL CANYON                BL",,"34.2463","-118.4189"
"241100684","2024 May 28 12:00:00 AM","2024 May 27 12:00:00 AM","1700","11","Northeast","1136","1","210","ROBBERY","0344 1281 0906 1402 1822 0416","46","M","H","109","PARK/PLAYGROUND","101","REVOLVER","AA","Adult Arrest","210","998",,,"1500    EL PASO                      DR",,"34.1211","-118.2223"
"241309493","2024 May 18 12:00:00 AM","2024 May 18 12:00:00 AM","1330","13","Newton","1313","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 1300","52","M","W","101","STREET",,,"IC","Invest Cont","331",,,,"MYRTLE                       ST","E  15TH                         ST","34.0317","-118.2573"
"241212000","2024 May 24 12:00:00 AM","2024 May 24 12:00:00 AM","0900","12","77th Street","1239","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1300 0329 1822","29","M","B","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"59TH                         ST","FIGUEROA                     ST","33.9876","-118.2827"
"241008789","2024 May 10 12:00:00 AM","2024 May 09 12:00:00 AM","1700","10","West Valley","1065","2","354","THEFT OF IDENTITY","0930 1822","17","F","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"5200    LINDLEY                      AV",,"34.1654","-118.5272"
"241510746","2024 May 25 12:00:00 AM","2024 May 25 12:00:00 AM","0300","15","N Hollywood","1517","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"JO","Juv Other","510",,,,"11000    LEMAY                        ST",,"34.191","-118.3718"
"242008888","2024 May 12 12:00:00 AM","2024 May 12 12:00:00 AM","0200","20","Olympic","2027","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1307 1822 0329","28","F","K","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"3400 W  6TH                          ST",,"34.0636","-118.2954"
"241510601","2024 May 20 12:00:00 AM","2024 May 20 12:00:00 AM","0900","15","N Hollywood","1591","1","330","BURGLARY FROM VEHICLE","0400 1822 1300 0344","49","F","W","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"LAUREL CANYON","FRYMAN","34.1328","-118.3903"
"241510833","2024 May 28 12:00:00 AM","2024 May 28 12:00:00 AM","1410","15","N Hollywood","1511","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 1407 1100 1300 1822","29","M","B","101","STREET","102","HAND GUN","IC","Invest Cont","230","998",,,"7300    VARNA                        AV",,"34.2034","-118.4247"
"240508715","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","1023","05","Harbor","0518","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 0352 1309","0","X","X","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"200 E  PACIFIC COAST                HY",,"33.798","-118.2604"
"240407404","2024 May 06 12:00:00 AM","2024 May 05 12:00:00 AM","0100","04","Hollenbeck","0415","1","510","VEHICLE - STOLEN",,"0",,,"104","DRIVEWAY",,,"IC","Invest Cont","510",,,,"2400    WORKMAN                      ST",,"34.0737","-118.2143"
"241211095","2024 May 01 12:00:00 AM","2024 May 01 12:00:00 AM","2340","12","77th Street","1231","2","624","BATTERY - SIMPLE ASSAULT","1266 0400 0319 0416 1822 0202 0601","33","M","H","203","OTHER BUSINESS","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"4300 W  SLAUSON                      AV",,"33.9889","-118.3501"
"242008921","2024 May 14 12:00:00 AM","2024 May 11 12:00:00 AM","1600","20","Olympic","2022","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"400 S  MANHATTAN                    PL",,"34.0671","-118.3104"
"241510030","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","1550","15","N Hollywood","1585","1","210","ROBBERY","0945 0378 1300 1414 0400 0416 0444 0325","0","X","X","404","DEPARTMENT STORE","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","210",,,,"11200    VENTURA                      BL",,"34.143","-118.3727"
"241709150","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","1920","17","Devonshire","1715","1","310","BURGLARY","1609 0344 0352 0329 0321","69","F","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","310",,,,"11800    SHOSHONE                     AV",,"34.2849","-118.5163"
"240111505","2024 May 16 12:00:00 AM","2024 May 08 12:00:00 AM","2000","01","Central","0182","1","522","VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,"0",,,"101","STREET",,,"IC","Invest Cont","522",,,,"HOPE                         ST","OLYMPIC                      ST","34.0437","-118.263"
"241008859","2024 May 15 12:00:00 AM","2024 May 15 12:00:00 AM","0200","10","West Valley","1021","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"19600    HART                         ST",,"34.1974","-118.5604"
