DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240505051,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0130,05,Harbor,0562,1,210,ROBBERY,1822 0355 0906 0371 0344 0432 1309 0377 1402,31,M,H,102,SIDEWALK,511,VERBAL THREAT,AA,Adult Arrest,210,998,,,1200 W  7TH                          ST,,33.7326,-118.305
241805362,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2000,18,Southeast,1842,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 0913 1813 0448 0401 0400,32,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,10900 S  MAIN                         ST,,33.9374,-118.2739
241705104,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0100,17,Devonshire,1782,1,330,BURGLARY FROM VEHICLE,0344 0321 0377,33,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,19400    PARTHENIA                    ST,,34.2312,-118.5632
240605453,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2355,06,Hollywood,0644,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300 N  MARTEL                       AV,,34.0944,-118.3507
241805340,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2150,18,Southeast,1829,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2100 E  CENTURY                      BL,,33.9463,-118.235
240605466,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1500,06,Hollywood,0663,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0400 0408 0416,40,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1200    CHEROKEE                     AV,,34.0926,-118.3352
240305595,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1821,03,Southwest,0358,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1251 0344 1822 0216 0346,32,M,B,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,341,,,,800 W  34TH                         ST,,34.0226,-118.2838
240505116,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1150,05,Harbor,0524,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,59,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,AA,Adult Arrest,740,,,,1000 W  E                            ST,,33.775,-118.2738
240605477,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1300,06,Hollywood,0636,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1822 0334,43,M,W,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,230,,,,1700 N  CAHUENGA                     BL,,34.1016,-118.3295
240205498,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0700,02,Rampart,0211,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0416,22,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,500 N  HELIOTROPE                   DR,,34.079,-118.2956
240705223,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0950,07,Wilshire,0749,1,761,BRANDISH WEAPON,0421 0334,58,M,B,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,761,,,,900 S  MUIRFIELD                    RD,,34.059,-118.3303
241405198,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1850,14,Pacific,1406,1,210,ROBBERY,0432 0325 1236 0945 1822 1309,0,X,X,301,GAS STATION,515,PHYSICAL PRESENCE,IC,Invest Cont,210,,,,3400    MOTOR                        AV,,34.024,-118.409
241205689,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0045,12,77th Street,1258,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1241 1813 0913 0419 0429 1240 1309,37,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,7700 S  MAIN                         ST,,33.9696,-118.2739
240205507,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2230,02,Rampart,0285,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200 S  WESTLAKE                     AV,,34.0482,-118.2804
240305423,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2330,03,Southwest,0391,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1814 0400 0329 1307 1206,30,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,4100    WEST                         BL,,34.0107,-118.3467
240600601,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1215,06,Hollywood,0621,2,888,TRESPASSING,1501 1822,42,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,998,,,2500    LAUREL PASS                  AV,,34.1162,-118.3816
241005028,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2015,10,West Valley,1067,1,310,BURGLARY,0314 0329 1609 0202 1822 0358 0344 1202,72,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5200    ENCINO                       AV,,34.1654,-118.5142
241406095,01/30/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2225,14,Pacific,1487,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,740,,,,8900 S  SEPULVEDA                    BL,,33.9559,-118.3962
241305398,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1541,13,Newton,1351,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1309 0329,0,M,W,405,CLOTHING STORE,,,AA,Adult Arrest,442,,,,4000 S  MAIN                         ST,,34.0075,-118.2775
240505079,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1230,05,Harbor,0541,2,624,BATTERY - SIMPLE ASSAULT,0416 0417 1202 1822,68,M,H,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1200 N  GAFFEY                       ST,,33.7547,-118.3011
242005153,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0630,20,Olympic,2023,1,761,BRANDISH WEAPON,0334 0421 0432 1241 1821 2000 1402 1407,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,AO,Adult Other,761,930,998,,400 S  HARVARD                      BL,,34.0672,-118.3041
240605475,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0013,06,Hollywood,0644,1,310,BURGLARY,1822 0344,64,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1300 N  MARTEL                       AV,,34.0944,-118.3507
242105050,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0100,21,Topanga,2157,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0447 0913,30,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230,998,,,21000    VANOWEN                      ST,,34.1938,-118.5906
241205687,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0030,12,77th Street,1283,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 W  99TH                         ST,,33.9459,-118.3025
242105266,01/31/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2100,21,Topanga,2139,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,45,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,7400    PENFIELD                     AV,,34.2047,-118.569
240505080,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1030,05,Harbor,0531,2,624,BATTERY - SIMPLE ASSAULT,0416 1218 1822,28,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1600 W  PACIFIC COAST                HY,,33.7866,-118.3044
240305534,01/31/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0230,03,Southwest,0341,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,23,X,X,101,STREET,,,IC,Invest Cont,341,,,,3600    LENAWEE                      AV,,34.0219,-118.3757
241700568,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1730,17,Devonshire,1751,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2002 1206 2000 1814 0416 1402 2021,58,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,998,,,10000    OWENSMOUTH                   AV,,34.252,-118.6017
240305424,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0900,03,Southwest,0363,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1813 0416 0408 1202 1206 2021,60,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4000    ABOURNE                      RD,,34.0124,-118.3435
241905081,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1805,19,Mission,1983,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0408 0440,49,M,H,501,SINGLE FAMILY DWELLING,509,ROPE/LIGATURE,AO,Adult Other,626,,,,8300    COLUMBUS                     AV,,34.2214,-118.4655
242005230,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2045,20,Olympic,2093,2,624,BATTERY - SIMPLE ASSAULT,0913 1202 0400 0416 0447 0421 2021 1810 2003 0448,74,F,H,510,NURSING/CONVALESCENT/RETIREMENT HOME,212,BOTTLE,AO,Adult Other,624,,,,2000 W  WASHINGTON                   BL,,34.04,-118.3033
241105034,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1200,11,Northeast,1128,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311,0,X,X,124,BUS STOP,,,IC,Invest Cont,745,,,,AVE 54,YORK                         BL,34.1225,-118.1818
241104986,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2045,11,Northeast,1177,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 0913 1814 0421 0422,24,F,H,101,STREET,511,VERBAL THREAT,AO,Adult Other,930,,,,IDELL,AVENUE 26,34.0866,-118.2241
240205486,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1130,02,Rampart,0269,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0419,21,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,800    COLUMBIA                     AV,,34.0506,-118.2699
241905065,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1115,19,Mission,1998,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,420,,,,7800    VAN NUYS                     BL,,34.2153,-118.4409
240605482,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2325,06,Hollywood,0646,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0416 0356,48,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SELMA,CAHUENGA,34.0998,-118.3295
241305395,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0030,13,Newton,1317,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032 0344,30,M,W,735,NIGHT CLUB (OPEN EVENINGS ONLY),,,IC,Invest Cont,341,,,,1700 E  16TH                         ST,,34.0233,-118.2424
240705232,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0410,07,Wilshire,0753,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,43,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,341,,,,5700    SAN VICENTE                  BL,,34.0552,-118.3584
241705339,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2000,17,Devonshire,1797,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311,0,X,X,738,LIBRARY,,,IC,Invest Cont,745,,,,16200    NORDHOFF                     ST,,34.2356,-118.4851
240106189,01/30/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0120,01,Central,0171,1,330,BURGLARY FROM VEHICLE,0344 1307 0329 0358 1300 1609 1302,46,M,B,101,STREET,,,IC,Invest Cont,330,,,,FRANCISCO                    ST,JAMES M WOOD,34.047,-118.2647
241905053,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0120,19,Mission,1988,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,RANGOON                      ST,CANTERBURY,34.2295,-118.4245
240106088,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1500,01,Central,0161,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1307,25,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,900 W  8TH                          ST,,34.0479,-118.2612
240106123,01/30/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1600,01,Central,0192,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,OLIVE                        ST,14TH                         ST,34.0366,-118.2643
240905004,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1900,09,Van Nuys,0919,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6800    VARNA                        AV,,34.1939,-118.4236
240505084,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2045,05,Harbor,0563,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 1309 1822,45,F,B,203,OTHER BUSINESS,102,HAND GUN,IC,Invest Cont,230,,,,1300 S  GAFFEY                       ST,,33.7324,-118.2924
241805422,01/30/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1800,18,Southeast,1841,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,0,,,101,STREET,,,IC,Invest Cont,341,,,,10500 S  HOOVER                       ST,,33.9407,-118.287
241705134,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0045,17,Devonshire,1778,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0448 0913 1813 1310,33,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,HASKELL,PLUMMER,34.2436,-118.4762
241205966,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1245,12,77th Street,1243,2,624,BATTERY - SIMPLE ASSAULT,0400 0446 0913 0603,32,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,GAGE,WESTERN,33.9819,-118.309
241205791,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0335,12,77th Street,1245,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,49,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,1200 W  64TH                         ST,,33.9814,-118.2959
241600525,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1220,16,Foothill,1654,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0416 0913 1402,39,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,998,,,12200    OSBORNE                      PL,,34.2619,-118.3989
241005049,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1030,10,West Valley,1044,2,624,BATTERY - SIMPLE ASSAULT,0448 0400 0416 0913 1817,59,M,H,518,TRANSITIONAL HOUSING/HALFWAY HOUSE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5600    RESEDA                       BL,,34.1747,-118.536
240605537,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1200,06,Hollywood,0625,2,888,TRESPASSING,1822 1501,73,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,1900 N  HIGHLAND                     AV,,34.1052,-118.3375
241105191,01/31/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1207,11,Northeast,1183,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344,38,M,C,403,DRUG STORE,,,IC,Invest Cont,442,,,,1600 W  SUNSET                       BL,,34.0832,-118.2572
240106158,01/30/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0128,01,Central,0192,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,28,M,A,108,PARKING LOT,,,IC,Invest Cont,420,,,,15TH                         ST,HILL,34.0359,-118.2648
240404888,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1550,04,Hollenbeck,0469,1,441,THEFT PLAIN - ATTEMPT,0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,441,,,,3400 E  4TH                          ST,,34.034,-118.1969
240205644,01/31/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1300,02,Rampart,0257,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0305 0400 0913 1817 0361,44,F,B,123,PARKING UNDERGROUND/BUILDING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,,,,7TH                          ST,HARTFORD,34.0522,-118.2673
241604854,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1130,16,Foothill,1687,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,10900    RATNER                       ST,,34.218,-118.3683
240605543,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2230,06,Hollywood,0678,1,330,BURGLARY FROM VEHICLE,1609 1300,26,M,H,104,DRIVEWAY,,,IC,Invest Cont,330,,,,900 N  SERRANO                      AV,,34.0862,-118.3064
241005026,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1140,10,West Valley,1012,1,220,ATTEMPTED ROBBERY,0416 1202 0400 0419 0913 0562 1701 0602 0429 0337,76,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,624,,,18700    LEADWELL                     ST,,34.2038,-118.5415
241205681,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0645,12,77th Street,1251,1,648,ARSON,1402 2004 2003 0329 1300 1822,59,M,H,101,STREET,,,IC,Invest Cont,648,,,,3400 W  FLORENCE                     AV,,33.9745,-118.3309
241105028,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1900,11,Northeast,1151,2,439,FALSE POLICE REPORT,0392,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,439,,,,1400    L RON HUBBARD                WY,,34.0971,-118.294
240105956,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0830,01,Central,0157,2,901,VIOLATION OF RESTRAINING ORDER,2038 1814 0329,29,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901,,,,700 E  6TH                          ST,,34.0412,-118.2436
241205694,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1530,12,77th Street,1273,1,310,BURGLARY,1402,60,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,8700 S  HARVARD                      BL,,33.959,-118.3068
241705187,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0100,17,Devonshire,1756,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0555 0602 0416 0401,32,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,230,,,,LASSEN,BALBOA,34.2503,-118.5024
241805306,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1200,18,Southeast,1836,2,624,BATTERY - SIMPLE ASSAULT,1202 1822 0416,62,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,COMPTON,106TH                        ST,33.9397,-118.2463
241505391,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0001,15,N Hollywood,1557,1,330,BURGLARY FROM VEHICLE,1822 0344 1609 1402,24,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,998,,,10900    MORRISON                     ST,,34.1608,-118.3681
241104943,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0010,11,Northeast,1189,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 2024 0334 0416 0445,36,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,JA,Juv Arrest,230,,,,3500    MARMION                      WY,,34.0871,-118.2141
240205490,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2035,02,Rampart,0279,2,624,BATTERY - SIMPLE ASSAULT,0444 0913 1810,41,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1200 W  11TH                         ST,,34.0481,-118.2712
242005180,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0300,20,Olympic,2004,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 0344 1822,29,M,O,101,STREET,,,IC,Invest Cont,331,,,,500 N  OXFORD                       AV,,34.0799,-118.308
240106064,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1750,01,Central,0147,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1402,0,X,X,102,SIDEWALK,,,IC,Invest Cont,745,998,,,400    WALL                         ST,,34.0464,-118.2447
241905059,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0310,19,Mission,1987,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385,28,M,H,101,STREET,,,IC,Invest Cont,331,,,,8500    MINUET                       PL,,34.2252,-118.4336
240106118,01/30/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2200,01,Central,0138,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 S  SAN PEDRO                    ST,,34.0493,-118.2417
241305334,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0110,13,Newton,1347,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 1814 0432 0446 0913,23,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,930,,,,1500 E  33RD                         ST,,34.0121,-118.2489
241706037,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1700,17,Devonshire,1782,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202 1609,68,M,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,19400    PARTHENIA                    ST,,34.2312,-118.5632
241905092,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2200,19,Mission,1971,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,0,M,O,108,PARKING LOT,,,IC,Invest Cont,740,,,,9000 N  SEPULVEDA                    BL,,34.2338,-118.4677
241705272,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1507,17,Devonshire,1782,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0352,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,8800    CORBIN                       AV,,34.2302,-118.5623
241205708,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1900,12,77th Street,1259,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000,25,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,600 E  78TH                         ST,,33.9684,-118.2652
241205736,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2145,12,77th Street,1269,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0448 0444 1206,51,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,300 E  80TH                         ST,,33.9665,-118.2695
240205503,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,2100,02,Rampart,0285,1,210,ROBBERY,0906 1822 0344 0369 0213 0432 1300,31,M,H,101,STREET,515,PHYSICAL PRESENCE,AA,Adult Arrest,210,,,,11TH,BURLINGTON,34.0488,-118.2775
240605888,01/31/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1730,06,Hollywood,0615,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1501,49,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,3300 N  KNOLL                        DR,,34.1289,-118.3431
241205682,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0350,12,77th Street,1213,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2021 2033 2002 1243 1813 0913 0408,57,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,5400 S  WILTON                       PL,,33.9932,-118.315
240205480,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,0415,02,Rampart,0204,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,400 N  HOOVER                       ST,,34.0782,-118.2844
241604848,01/29/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1500,16,Foothill,1622,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10800    TELFAIR                      AV,,34.2665,-118.4287
